url,live_http_status_2026_08_25,current_title,current_h1,current_canonical,current_meta_robots,current_x_robots_tag,product_sitemap_status,image_sitemap_status,audit_2026_08_24_sitemap_status,gsc_clicks_retained_16m,gsc_impressions_retained_16m,gsc_position_retained_16m,gsc_evidence_generated_at,ahrefs_backlinks,ahrefs_referring_domains,incoming_internal_source_pages_retained,incoming_internal_anchor_text,incoming_internal_source_sample,content_uniqueness,business_value,closest_approved_page,duplication_analysis,recommended_decision,rationale,temporary_containment,disposition_status,live_check_error
https://www.samanportable.com/product/peb-constructions/peb-steel-structure,200,"PEB Steel Structure │ IS-Certified, Custom Span │ SAMAN",Peb Steel Structure,https://www.samanportable.com/product/peb-constructions/peb-steel-structure,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,12,3518,18.11,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,15,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/peb-structure-cost-per-kg-india | https://www.samanportable.com/peb-structure-cost-per-sq-ft-india | https://www.samanportable.com/pre-engineered-buildings-in-bangalore,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 15 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/peb-constructions/pre-engineered-building-suppliers,200,Pre-Engineered Building Suppliers │ Custom-Built │ SAMAN,Pre-Engineered Building Suppliers,https://www.samanportable.com/product/peb-constructions/pre-engineered-building-suppliers,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,12,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/peb-constructions | https://www.samanportable.com/product/peb-constructions/construction-prefabricated-buildings | https://www.samanportable.com/product/peb-constructions,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 12 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/peb-constructions/pre-engineered-structures,200,Pre-engineered Structures: 7 Powerful Construction Solutions,Pre-engineered Structures,https://www.samanportable.com/product/peb-constructions/pre-engineered-structures,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,12,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/peb-constructions | https://www.samanportable.com/product/peb-constructions/construction-prefabricated-buildings | https://www.samanportable.com/product/peb-constructions,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 12 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/peb-constructions/pre-engineering-structures,200,Pre-Engineering Structures │ Custom-Span Build │ SAMAN,Pre-engineering Structures,https://www.samanportable.com/product/peb-constructions/pre-engineering-structures,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,12,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/peb-constructions | https://www.samanportable.com/product/peb-constructions/construction-prefabricated-buildings | https://www.samanportable.com/product/peb-constructions,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 12 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/peb-constructions/prefab-building-construction,200,Prefab Building Construction │ Custom Build to Handover | SAMAN,Prefab Building Construction,https://www.samanportable.com/product/peb-constructions/prefab-building-construction,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,32,7904,41.21,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,12,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/peb-constructions | https://www.samanportable.com/product/peb-constructions/construction-prefabricated-buildings | https://www.samanportable.com/product/peb-constructions,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 12 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/peb-constructions/prefab-modular-construction,200,Prefab Modular Construction — Build in Sections | SAMAN,Prefab Modular Construction,https://www.samanportable.com/product/peb-constructions/prefab-modular-construction,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,5,1733,52.38,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,12,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/peb-constructions | https://www.samanportable.com/product/peb-constructions/construction-prefabricated-buildings | https://www.samanportable.com/product/peb-constructions,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 12 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/peb-constructions/prefabricated-construction,200,"Prefabricated Construction | Factory-Built, 40% Faster | SAMAN",Prefabricated Construction,https://www.samanportable.com/product/peb-constructions/prefabricated-construction,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,12,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/peb-constructions | https://www.samanportable.com/product/peb-constructions/construction-prefabricated-buildings | https://www.samanportable.com/product/peb-constructions,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 12 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/portable-office/modern-office-cabin,200,"Office Cabin │ Premium Finish, 9 Sizes │ SAMAN",Modern Office Cabin,https://www.samanportable.com/product/portable-office/modern-office-cabin,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,85,32699,5.14,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,5,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product/portable-office | https://www.samanportable.com/product/portable-office/prefabricated-office-cabins | https://www.samanportable.com/product/portable-office/readymade-office-cabin,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/portable-office,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/portable-office; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 5 retained crawl source pages linked here; closest approved owner: /product/portable-office. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/portable-office/portable-office-container,200,Portable Office Container │ Built to Relocate │ SAMAN,Portable Office Container,https://www.samanportable.com/product/portable-office/portable-office-container,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,202,21208,10.62,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,16,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/container-office-in-ahmedabad | https://www.samanportable.com/container-office-in-chennai | https://www.samanportable.com/container-office-in-dehradun,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/portable-office,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/portable-office; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 16 retained crawl source pages linked here; closest approved owner: /product/portable-office. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/portable-toilet/mobile-toilet,200,"Mobile Toilet │ Heavy-Duty, Crane-Movable │ SAMAN Portable",Mobile Toilet,https://www.samanportable.com/product/portable-toilet/mobile-toilet,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,6,1565,26.32,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,7,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/portable-toilet | https://www.samanportable.com/product/portable-toilet | https://www.samanportable.com/product/portable-toilet/prefabricated-toilet,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/portable-toilet,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/portable-toilet; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 7 retained crawl source pages linked here; closest approved owner: /product/portable-toilet. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/portable-toilet/mobile-toilet-cabin,200,Mobile Toilet Cabin for Events & Remote Sites | SAMAN,Mobile Toilet Cabin for Events & Remote Sites,https://www.samanportable.com/product/portable-toilet/mobile-toilet-cabin,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,19,3854,22.39,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,7,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/portable-toilet | https://www.samanportable.com/product/portable-toilet | https://www.samanportable.com/product/portable-toilet/prefabricated-toilet,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/portable-toilet,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/portable-toilet; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 7 retained crawl source pages linked here; closest approved owner: /product/portable-toilet. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/portable-toilet/movable-toilet-cabin,200,"Movable Toilet Cabin │ Pre-Built, Moves Site-to-Site | SAMAN",Movable Toilet Cabin,https://www.samanportable.com/product/portable-toilet/movable-toilet-cabin,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,115,15779,12.84,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,7,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/portable-toilet | https://www.samanportable.com/product/portable-toilet | https://www.samanportable.com/product/portable-toilet/prefabricated-toilet,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/portable-toilet,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/portable-toilet; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 7 retained crawl source pages linked here; closest approved owner: /product/portable-toilet. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/portable-toilet/portable-toilet-cabin,200,MS Steel Portable Toilet Cabin | 8×8×7 ft | SAMAN,MS Steel Portable Toilet Cabin,https://www.samanportable.com/product/portable-toilet/portable-toilet-cabin,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,12,3464,22.04,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,431,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/7-tips-for-choosing-the-perfect-portable-cabin-location | https://www.samanportable.com/2nd-hand-porta-cabins | https://www.samanportable.com/18-benefits-of-luxury-portable-cabin,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/portable-toilet,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/portable-toilet; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 431 retained crawl source pages linked here; closest approved owner: /product/portable-toilet. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/portable-toilet/prefabricated-toilet,200,Prefab Toilet Unit for Construction Sites | SAMAN,Prefab Toilet Unit for Construction Sites,https://www.samanportable.com/product/portable-toilet/prefabricated-toilet,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,18,4075,37.59,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,7,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/portable-toilet | https://www.samanportable.com/product/portable-toilet | https://www.samanportable.com/product/portable-toilet/movable-toilet-cabin,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/portable-toilet,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/portable-toilet; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 7 retained crawl source pages linked here; closest approved owner: /product/portable-toilet. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/portable-toilet/readymade-toilet-cabin,200,"Readymade Toilet Cabin │ Factory-Fitted, No Wait │ SAMAN",Readymade Toilet Cabin,https://www.samanportable.com/product/portable-toilet/readymade-toilet-cabin,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,165,21305,11.49,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,8,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/portable-toilets-in-bangalore | https://www.samanportable.com/product-category/portable-toilet | https://www.samanportable.com/product/portable-toilet,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/portable-toilet,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/portable-toilet; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 8 retained crawl source pages linked here; closest approved owner: /product/portable-toilet. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/pre-engineered-buildings/engineered-metal-buildings,200,Engineered Metal Building │ Industrial-Grade │ SAMAN Portable,Engineered Metal Building,https://www.samanportable.com/product/pre-engineered-buildings/engineered-metal-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,11,9369,23.8,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,9,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/pre-engineered-buildings | https://www.samanportable.com/product/peb-constructions/pre-engineered-structures | https://www.samanportable.com/product/pre-engineered-buildings/engineered-steel-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 9 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/pre-engineered-buildings/engineered-steel-buildings,200,Engineered Steel Building │ IS-Certified Custom │ SAMAN,Engineered Steel Building,https://www.samanportable.com/product/pre-engineered-buildings/engineered-steel-buildings,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,,,,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,8,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/pre-engineered-buildings | https://www.samanportable.com/product/pre-engineered-buildings/engineered-metal-buildings | https://www.samanportable.com/product/pre-engineered-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,UNKNOWN_NO_RETAINED_GSC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. UNKNOWN_NO_RETAINED_GSC; 8 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/pre-engineered-buildings/pre-engineered-building-manufacturers,200,Pre-Engineered Building Manufacturer | Custom | SAMAN,Pre-Engineered Building Manufacturer,https://www.samanportable.com/product/pre-engineered-buildings/pre-engineered-building-manufacturers,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,9,520,22.84,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,9,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/pre-engineered-buildings | https://www.samanportable.com/product/peb-constructions/peb-building-manufacturers | https://www.samanportable.com/product/pre-engineered-buildings/engineered-metal-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 9 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/pre-engineered-buildings/pre-engineered-building-structures,200,Pre-Engineered Building Structure │ Custom Steel │ SAMAN,Pre-engineered Building Structure,https://www.samanportable.com/product/pre-engineered-buildings/pre-engineered-building-structures,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,8,6542,35.31,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,9,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/pre-engineered-buildings-in-bangalore | https://www.samanportable.com/product-category/pre-engineered-buildings | https://www.samanportable.com/product/pre-engineered-buildings/engineered-metal-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 9 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/pre-engineered-buildings/pre-engineered-metal-building-manufacturers,200,Custom Pre-Engineered Metal Building Manufacturers | SAMAN,Pre-engineered Metal Building Manufacturers,https://www.samanportable.com/product/pre-engineered-buildings/pre-engineered-metal-building-manufacturers,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,5,1668,27.16,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,8,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/pre-engineered-buildings | https://www.samanportable.com/product/pre-engineered-buildings/engineered-metal-buildings | https://www.samanportable.com/product/pre-engineered-buildings/engineered-steel-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 8 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/pre-engineered-buildings/pre-engineered-steel-building-manufacturers,200,Custom Pre-Engineered Steel Building Manufacturers | SAMAN,Pre-Engineered Steel Building manufacturers,https://www.samanportable.com/product/pre-engineered-buildings/pre-engineered-steel-building-manufacturers,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,16,13261,22.87,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,8,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/pre-engineered-buildings | https://www.samanportable.com/product/pre-engineered-buildings/engineered-metal-buildings | https://www.samanportable.com/product/pre-engineered-buildings/engineered-steel-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 8 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
https://www.samanportable.com/product/pre-engineered-buildings/prefab-building-manufacturers,200,Prefab Building Manufacturer │ Factory-Built │ SAMAN Portable,Prefab Building Manufacturer,https://www.samanportable.com/product/pre-engineered-buildings/prefab-building-manufacturers,"index, follow",,INCLUDED_CURRENT,INCLUDED_CURRENT,INCLUDED,5,2465,33.96,2026-08-11T12:45:15Z,NOT_AVAILABLE,NOT_AVAILABLE,8,NOT_AVAILABLE_IN_RETAINED_EVIDENCE,https://www.samanportable.com/product-category/pre-engineered-buildings | https://www.samanportable.com/product/pre-engineered-buildings/engineered-metal-buildings | https://www.samanportable.com/product/pre-engineered-buildings/engineered-steel-buildings,NO_EXACT_DUPLICATE_GROUP_IN_RETAINED_AUDIT,OBSERVED_ORGANIC_TRAFFIC,/product/pre-engineered-buildings,OVERLAPS_FAMILY_OR_NEARBY_OWNER /product/pre-engineered-buildings; intent-level review required,OWNER_DECISION_REQUIRED,"Temporary containment only. OBSERVED_ORGANIC_TRAFFIC; 8 retained crawl source pages linked here; closest approved owner: /product/pre-engineered-buildings. Review conversions, backlinks, content and exact intent before KEEP, 301 or 410.",NOINDEX_FOLLOW_AND_DISCOVERY_SITEMAP_EXCLUSION_ON_SEPARATE_BRANCH,PENDING_OWNER_REVIEW,
